"Station.number";"Catchment.area";"Station.level";"Factors.affecting.runoff";"Mean.GDF";"Maximum.GDF";"Q95";"Q70";"Q50";"Q10";"Base.flow.index";"QMED";"Start.of.peak.flow.record";"End.of.peak.flow.record";"Minimum.altitude";"X50.percentile.altitude";"X90.percentile.altitude";"Maximum.altitude";"SAAR.1961.1990..mm.";"SAAR.1941.1970..mm.";"ALTBAR..m.";"ASPBAR..Â..";"ASPVAR..Â..";"BFIHOST....";"CENTROID.easting..m.";"CENTROID.northing..m.";"DPLBAR..km.";"DPSBAR..m.km.";"FARL";"FPDBAR..m.";"FPEXT";"FPLOC..m.";"IH.DTM.area..kmÂ².";"IH.DTM.height..m.";"LDP..km.";"PROPWET";"SPRHOST....";"URBCON1990";"URBCON2000";"URBEXT1990";"URBEXT2000";"URBLOC1990";"URBLOC2000";"N_couple";"Distance"
"32007";"230";"59";"55";"1.1";"25";"0.22";"0.41";"0.62";"2.3";"0.58";"19";"1940";;"59";"120";"150";"210";"650";"640";"120";"160";"0.14";"0.54";;;"15";"43";"0.92";"0.49";"0.061";"0.89";"230";"59";"25";"0.3";"35";"0.68";"0.82";"0.019";"0.042";"0.36";"0.51";"50622";"74.32468545"
"30005";"130";"58";"41";"0.81";"10";"0.15";"0.34";"0.57";"1.7";"0.79";"6.6";;;"57";"120";"140";"160";"650";"650";"120";"81";"0.23";"0.76";;;"13";"31";"0.97";"0.48";"0.092";"1.2";"120";"57";"26";"0.27";"17";;"0.66";"0.0035";"0.014";;"1.2";"50624";"37.27221122"
"32010";"1500";"7.9";"55";;;;;;;;"62";"1939";;"9.1";"92";"140";"220";"620";"630";"93";"91";"0.1";"0.52";;;"74";"36";"0.92";"1";"0.098";"0.9";"1500";"9.1";"120";"0.28";"37";"0.7";"0.82";"0.031";"0.049";"0.99";"1";"50624";"37.27221122"
"30005";"130";"58";"41";"0.81";"10";"0.15";"0.34";"0.57";"1.7";"0.79";"6.6";;;"57";"120";"140";"160";"650";"650";"120";"81";"0.23";"0.76";;;"13";"31";"0.97";"0.48";"0.092";"1.2";"120";"57";"26";"0.27";"17";;"0.66";"0.0035";"0.014";;"1.2";"50625";"84.90953619"
"33002";"1500";"25";"58";"11";"280";"1.1";"3.2";"5.4";"27";"0.53";;;;"24";"100";"140";"250";"640";"650";"100";"94";"0.06";"0.45";;;"92";"31";"0.94";"1.1";"0.12";"0.95";"1500";"24";"140";"0.3";"40";"0.62";"0.79";"0.022";"0.035";"0.85";"0.88";"50625";"84.90953619"
"30005";"130";"58";"41";"0.81";"10";"0.15";"0.34";"0.57";"1.7";"0.79";"6.6";;;"57";"120";"140";"160";"650";"650";"120";"81";"0.23";"0.76";;;"13";"31";"0.97";"0.48";"0.092";"1.2";"120";"57";"26";"0.27";"17";;"0.66";"0.0035";"0.014";;"1.2";"50628";"77.09136345"
"33009";"1300";"41";"58";"9.6";"140";"1.5";"2.9";"4.9";"23";"0.53";"84";"1951";"1996";"40";"100";"140";"250";"640";"660";"110";"82";"0.05";"0.45";;;"59";"31";"0.93";"0.99";"0.12";"0.94";"1300";"41";"96";"0.3";"40";"0.61";"0.78";"0.02";"0.033";"0.85";"0.87";"50628";"77.09136345"
"30005";"130";"58";"41";"0.81";"10";"0.15";"0.34";"0.57";"1.7";"0.79";"6.6";;;"57";"120";"140";"160";"650";"650";"120";"81";"0.23";"0.76";;;"13";"31";"0.97";"0.48";"0.092";"1.2";"120";"57";"26";"0.27";"17";;"0.66";"0.0035";"0.014";;"1.2";"50693";"162.4246439"
"37031";"72";"5.8";"2";"0.34";"21";"0.044";"0.077";"0.13";"0.73";"0.27";"13";"1962";;"5.8";"32";"68";"120";"570";"590";"37";"86";"0.24";"0.22";;;"8.1";"30";"0.97";"0.84";"0.14";"0.86";"70";"5.8";"16";"0.27";"49";"0.77";"0.89";"0.14";"0.24";"1";"0.99";"50693";"162.4246439"
"30005";"130";"58";"41";"0.81";"10";"0.15";"0.34";"0.57";"1.7";"0.79";"6.6";;;"57";"120";"140";"160";"650";"650";"120";"81";"0.23";"0.76";;;"13";"31";"0.97";"0.48";"0.092";"1.2";"120";"57";"26";"0.27";"17";;"0.66";"0.0035";"0.014";;"1.2";"50720";"103.667431"
"39026";"200";"89";"18";"1.1";"49";"0.019";"0.15";"0.42";"2.9";"0.4";"16";"1966";;"90";"140";"170";"220";"660";"700";"140";"160";"0.11";"0.41";;;"17";"43";"0.95";"0.84";"0.11";"0.87";"200";"90";"32";"0.3";"43";"0.55";"0.75";"0.013";"0.016";"0.85";"0.73";"50720";"103.667431"
"30005";"130";"58";"41";"0.81";"10";"0.15";"0.34";"0.57";"1.7";"0.79";"6.6";;;"57";"120";"140";"160";"650";"650";"120";"81";"0.23";"0.76";;;"13";"31";"0.97";"0.48";"0.092";"1.2";"120";"57";"26";"0.27";"17";;"0.66";"0.0035";"0.014";;"1.2";"50754";"226.8292087"
"41015";"58";"9.6";"32";"0.49";"5.1";"0.016";"0.06";"0.2";"1.3";"0.92";"2.2";"1967";;"11";"98";"160";"240";"900";"960";"97";"200";"0.35";"0.91";;;"9.3";"81";"0.98";"0.29";"0.039";"0.66";"58";"11";"17";"0.34";"9.3";"0.48";;"0.0087";"0.0037";"0.81";;"50754";"226.8292087"
"30005";"130";"58";"41";"0.81";"10";"0.15";"0.34";"0.57";"1.7";"0.79";"6.6";;;"57";"120";"140";"160";"650";"650";"120";"81";"0.23";"0.76";;;"13";"31";"0.97";"0.48";"0.092";"1.2";"120";"57";"26";"0.27";"17";;"0.66";"0.0035";"0.014";;"1.2";"50834";"135.2422354"
"54012";"850";"45";"8";"6.8";"56";"2.3";"3.6";"4.9";"13";"0.7";"36";"1959";;"46";"89";"130";"390";"690";"720";"93";"240";"0.04";"0.62";;;"30";"28";"0.97";"1.2";"0.16";"0.98";"850";"47";"54";"0.34";"29";"0.62";"0.8";"0.02";"0.029";"0.77";"0.74";"50834";"135.2422354"
"30005";"130";"58";"41";"0.81";"10";"0.15";"0.34";"0.57";"1.7";"0.79";"6.6";;;"57";"120";"140";"160";"650";"650";"120";"81";"0.23";"0.76";;;"13";"31";"0.97";"0.48";"0.092";"1.2";"120";"57";"26";"0.27";"17";;"0.66";"0.0035";"0.014";;"1.2";"50839";"85.87351176"
"54019";"350";"55";"45";"2.6";"63";"0.49";"0.84";"1.3";"5.8";"0.49";"32";"1962";;"55";"120";"160";"210";"650";"690";"120";"270";"0.13";"0.42";;;"38";"30";"0.95";"0.86";"0.11";"0.91";"350";"55";"62";"0.29";"43";"0.76";"0.85";"0.035";"0.045";"0.82";"0.84";"50839";"85.87351176"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"51932";"7.225411507"
"31004";"720";"13";"55";"3.7";"77";"0.46";"1.3";"1.9";"8.5";"0.51";"35";"1968";;"13";"100";"150";"230";"630";"640";"100";"99";"0.17";"0.48";;;"45";"48";"0.93";"0.75";"0.087";"0.97";"710";"13";"80";"0.29";"38";"0.63";"0.79";"0.012";"0.018";"0.76";"0.85";"51932";"7.225411507"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"51933";"20.44489626"
"31005";"420";"30";"45";;;;;;;;"37";"1960";;"32";"110";"160";"220";"640";"640";"110";"98";"0.11";"0.38";;;"35";"51";"0.97";"0.83";"0.098";"0.9";"420";"32";"58";"0.3";"45";"0.59";"0.77";"0.0081";"0.013";"1.1";"1.1";"51933";"20.44489626"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"51934";"18.76948834"
"31010";"69";"38";"17";"0.52";"13";"0.075";"0.17";"0.27";"1.1";"0.53";"9.5";"1968";;"39";"110";"160";"230";"640";"640";"110";"110";"0.17";"0.53";;;"11";"62";"1";"0.29";"0.032";"0.81";"69";"39";"25";"0.3";"33";;;"0.0041";"0.005";;;"51934";"18.76948834"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"51936";"21.92825678"
"32002";"90";"15";"45";"0.8";"14";"0.27";"0.51";"0.64";"1.4";"0.73";"6";"1938";;"16";"91";"120";"140";"600";"610";"88";"110";"0.23";"0.37";;;"20";"29";"0.9";"0.58";"0.088";"1.1";"94";"16";"38";"0.25";"43";"0.75";"0.87";"0.064";"0.11";"1.4";"1.4";"51936";"21.92825678"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"51937";"37.12223689"
"32003";"74";"30";"17";"0.43";"31";"0.073";"0.13";"0.19";"0.93";"0.47";"13";"1938";;"31";"90";"120";"150";"620";"620";"89";"110";"0.19";"0.41";;;"13";"38";"1";"0.47";"0.062";"1";"70";"31";"27";"0.3";"41";"0.53";"0.76";"0.0081";"0.017";"1.1";"1.2";"51937";"37.12223689"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"51940";"64.35389237"
"32007";"230";"59";"55";"1.1";"25";"0.22";"0.41";"0.62";"2.3";"0.58";"19";"1940";;"59";"120";"150";"210";"650";"640";"120";"160";"0.14";"0.54";;;"15";"43";"0.92";"0.49";"0.061";"0.89";"230";"59";"25";"0.3";"35";"0.68";"0.82";"0.019";"0.042";"0.36";"0.51";"51940";"64.35389237"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"51942";"15.53589835"
"32010";"1500";"7.9";"55";;;;;;;;"62";"1939";;"9.1";"92";"140";"220";"620";"630";"93";"91";"0.1";"0.52";;;"74";"36";"0.92";"1";"0.098";"0.9";"1500";"9.1";"120";"0.28";"37";"0.7";"0.82";"0.031";"0.049";"0.99";"1";"51942";"15.53589835"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"51943";"65.5369546"
"33002";"1500";"25";"58";"11";"280";"1.1";"3.2";"5.4";"27";"0.53";;;;"24";"100";"140";"250";"640";"650";"100";"94";"0.06";"0.45";;;"92";"31";"0.94";"1.1";"0.12";"0.95";"1500";"24";"140";"0.3";"40";"0.62";"0.79";"0.022";"0.035";"0.85";"0.88";"51943";"65.5369546"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"51946";"60.47596111"
"33009";"1300";"41";"58";"9.6";"140";"1.5";"2.9";"4.9";"23";"0.53";"84";"1951";"1996";"40";"100";"140";"250";"640";"660";"110";"82";"0.05";"0.45";;;"59";"31";"0.93";"0.99";"0.12";"0.94";"1300";"41";"96";"0.3";"40";"0.61";"0.78";"0.02";"0.033";"0.85";"0.87";"51946";"60.47596111"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"51948";"51.98691105"
"33012";"140";"17";"3";"0.61";"22";"0.02";"0.049";"0.11";"1.4";"0.26";"17";"1960";;"18";"63";"88";"100";"590";"610";"61";"87";"0.18";"0.31";;;"17";"26";"0.99";"0.77";"0.12";"0.88";"140";"18";"31";"0.24";"49";"0.38";"0.58";"0.0074";"0.0073";"0.89";"0.89";"51948";"51.98691105"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"51960";"62.63180793"
"33029";"99";"2.5";"11";"0.5";"4.6";"0.056";"0.21";"0.38";"1.1";"0.84";"2.7";"1965";;"7.2";"20";"53";"83";"630";"630";"25";"210";"0.18";"0.86";;;"9.4";"14";"0.99";"0.95";"0.23";"0.78";"95";"7.2";"19";"0.23";"12";"0.64";"0.81";"0.0072";"0.0066";"1.3";"1.3";"51960";"62.63180793"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"51965";"74.29273327"
"33037";"800";"54";"24";"4.8";"80";"0.43";"1.1";"1.9";"12";"0.48";"60";"1969";;"56";"110";"140";"190";"650";"670";"110";"110";"0.09";"0.44";;;"39";"30";"0.94";"0.88";"0.1";"0.93";"800";"56";"67";"0.3";"40";"0.6";"0.74";"0.015";"0.024";"0.68";"0.73";"51965";"74.29273327"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"51979";"107.0862309"
"34004";"570";"5.2";"11";"4.1";"37";"1.4";"2.4";"3.2";"7.4";"0.75";"16";"1960";;"5.3";"50";"71";"96";"670";"670";"50";"80";"0.11";"0.69";;;"44";"21";"0.93";"0.85";"0.13";"0.99";"560";"5.4";"79";"0.3";"26";"0.59";"0.75";"0.018";"0.013";"0.96";"0.91";"51979";"107.0862309"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"52017";"137.4163454"
"37031";"72";"5.8";"2";"0.34";"21";"0.044";"0.077";"0.13";"0.73";"0.27";"13";"1962";;"5.8";"32";"68";"120";"570";"590";"37";"86";"0.24";"0.22";;;"8.1";"30";"0.97";"0.84";"0.14";"0.86";"70";"5.8";"16";"0.27";"49";"0.77";"0.89";"0.14";"0.24";"1";"0.99";"52017";"137.4163454"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"52024";"96.30808119"
"38013";"71";"98";"6";"0.27";"19";"0";"0.085";"0.19";"0.59";"0.64";;;;"97";"130";"160";"230";"660";"660";"140";"70";"0.09";"0.87";;;"11";"40";"0.95";"0.43";"0.082";"1.1";"70";"97";"21";"0.3";"14";"0.83";"0.92";"0.28";"0.33";"0.95";"0.95";"52024";"96.30808119"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"52046";"129.9355587"
"39023";"140";"27";"11";"0.99";"3.4";"0.48";"0.74";"0.93";"1.5";"0.93";"2.7";"1964";;"25";"150";"210";"250";"760";"780";"150";"130";"0.18";"0.8";;;"17";"88";"0.98";"0.25";"0.035";"0.74";"130";"25";"27";"0.3";"20";"0.66";"0.82";"0.07";"0.11";"0.75";"0.74";"52046";"129.9355587"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"52047";"98.2336075"
"39026";"200";"89";"18";"1.1";"49";"0.019";"0.15";"0.42";"2.9";"0.4";"16";"1966";;"90";"140";"170";"220";"660";"700";"140";"160";"0.11";"0.41";;;"17";"43";"0.95";"0.84";"0.11";"0.87";"200";"90";"32";"0.3";"43";"0.55";"0.75";"0.013";"0.016";"0.85";"0.73";"52047";"98.2336075"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"52088";"210.4879267"
"41015";"58";"9.6";"32";"0.49";"5.1";"0.016";"0.06";"0.2";"1.3";"0.92";"2.2";"1967";;"11";"98";"160";"240";"900";"960";"97";"200";"0.35";"0.91";;;"9.3";"81";"0.98";"0.29";"0.039";"0.66";"58";"11";"17";"0.34";"9.3";"0.48";;"0.0087";"0.0037";"0.81";;"52088";"210.4879267"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"52095";"189.9182528"
"42007";"57";"57";"32";"1.6";"4.7";"1";"1.3";"1.5";"2.2";"0.98";"2.3";"1969";;"56";"120";"170";"210";"860";"880";"130";"250";"0.28";"0.96";;;"7.1";"50";"0.86";"0.17";"0.028";"0.84";"57";"57";"13";"0.34";"4.8";"0.44";"0.62";"0.0067";"0.016";"0.51";"0.72";"52095";"189.9182528"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"52166";"128.2035181"
"54002";"2200";"20";"58";"16";"410";"3";"6.1";"8.6";"35";"0.52";"180";"1848";;"21";"96";"150";"320";"650";"670";"99";"290";"0.03";"0.4";;;"65";"38";"0.97";"1";"0.11";"0.94";"2200";"23";"130";"0.29";"43";"0.74";"0.85";"0.042";"0.049";"1";"1.1";"52166";"128.2035181"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"52167";"88.0372666"
"54004";"260";"55";"8";"3.1";"63";"1.2";"1.8";"2.2";"5.6";"0.61";"30";"1951";;"55";"100";"130";"180";"670";"690";"100";"140";"0.19";"0.51";;;"17";"28";"0.98";"0.79";"0.1";"0.94";"260";"59";"33";"0.3";"36";"0.83";"0.91";"0.13";"0.17";"0.83";"0.82";"52167";"88.0372666"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"52172";"110.428067"
"54010";"320";"38";"2";"2.2";"90";"0.25";"0.56";"1";"5.1";"0.49";;;;"38";"110";"190";"310";"660";"680";"120";"2";"0.11";"0.39";;;"26";"58";"0.99";"0.53";"0.059";"0.82";"320";"38";"44";"0.3";"45";"0.57";"0.7";"0.015";"0.01";"0.98";"1";"52172";"110.428067"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"52174";"151.5124738"
"54012";"850";"45";"8";"6.8";"56";"2.3";"3.6";"4.9";"13";"0.7";"36";"1959";;"46";"89";"130";"390";"690";"720";"93";"240";"0.04";"0.62";;;"30";"28";"0.97";"1.2";"0.16";"0.98";"850";"47";"54";"0.34";"29";"0.62";"0.8";"0.02";"0.029";"0.77";"0.74";"52174";"151.5124738"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"52177";"161.4687994"
"54017";"290";"9.1";"10";"2.1";"130";"0.31";"0.55";"1";"4.7";"0.47";"50";"1961";;"9.5";"66";"140";"320";"690";"710";"74";"110";"0.1";"0.57";;;"21";"60";"0.99";"0.61";"0.077";"0.9";"290";"9.5";"41";"0.33";"36";"0.54";"0.74";"0.012";"0.0099";"0.98";"0.97";"52177";"161.4687994"
"31002";"340";"6.1";"11";"1.1";"24";"0.04";"0.2";"0.5";"2.8";"0.59";"16";"1959";;"8.2";"73";"110";"130";"610";"620";"63";"110";"0.26";"0.59";;;"24";"31";"0.99";;"0.13";;"340";;"53";"0.22";"27";"0.006";"0.61";"0.0063";"0.0081";"0.88";"0.87";"52179";"88.67383173"
"54019";"350";"55";"45";"2.6";"63";"0.49";"0.84";"1.3";"5.8";"0.49";"32";"1962";;"55";"120";"160";"210";"650";"690";"120";"270";"0.13";"0.42";;;"38";"30";"0.95";"0.86";"0.11";"0.91";"350";"55";"62";"0.29";"43";"0.76";"0.85";"0.035";"0.045";"0.82";"0.84";"52179";"88.67383173"
"31004";"720";"13";"55";"3.7";"77";"0.46";"1.3";"1.9";"8.5";"0.51";"35";"1968";;"13";"100";"150";"230";"630";"640";"100";"99";"0.17";"0.48";;;"45";"48";"0.93";"0.75";"0.087";"0.97";"710";"13";"80";"0.29";"38";"0.63";"0.79";"0.012";"0.018";"0.76";"0.85";"52364";"14.96575188"
"31005";"420";"30";"45";;;;;;;;"37";"1960";;"32";"110";"160";"220";"640";"640";"110";"98";"0.11";"0.38";;;"35";"51";"0.97";"0.83";"0.098";"0.9";"420";"32";"58";"0.3";"45";"0.59";"0.77";"0.0081";"0.013";"1.1";"1.1";"52364";"14.96575188"
"31004";"720";"13";"55";"3.7";"77";"0.46";"1.3";"1.9";"8.5";"0.51";"35";"1968";;"13";"100";"150";"230";"630";"640";"100";"99";"0.17";"0.48";;;"45";"48";"0.93";"0.75";"0.087";"0.97";"710";"13";"80";"0.29";"38";"0.63";"0.79";"0.012";"0.018";"0.76";"0.85";"52365";"14.31709118"
"31010";"69";"38";"17";"0.52";"13";"0.075";"0.17";"0.27";"1.1";"0.53";"9.5";"1968";;"39";"110";"160";"230";"640";"640";"110";"110";"0.17";"0.53";;;"11";"62";"1";"0.29";"0.032";"0.81";"69";"39";"25";"0.3";"33";;;"0.0041";"0.005";;;"52365";"14.31709118"
"31004";"720";"13";"55";"3.7";"77";"0.46";"1.3";"1.9";"8.5";"0.51";"35";"1968";;"13";"100";"150";"230";"630";"640";"100";"99";"0.17";"0.48";;;"45";"48";"0.93";"0.75";"0.087";"0.97";"710";"13";"80";"0.29";"38";"0.63";"0.79";"0.012";"0.018";"0.76";"0.85";"52367";"14.71009231"
"32002";"90";"15";"45";"0.8";"14";"0.27";"0.51";"0.64";"1.4";"0.73";"6";"1938";;"16";"91";"120";"140";"600";"610";"88";"110";"0.23";"0.37";;;"20";"29";"0.9";"0.58";"0.088";"1.1";"94";"16";"38";"0.25";"43";"0.75";"0.87";"0.064";"0.11";"1.4";"1.4";"52367";"14.71009231"
"31004";"720";"13";"55";"3.7";"77";"0.46";"1.3";"1.9";"8.5";"0.51";"35";"1968";;"13";"100";"150";"230";"630";"640";"100";"99";"0.17";"0.48";;;"45";"48";"0.93";"0.75";"0.087";"0.97";"710";"13";"80";"0.29";"38";"0.63";"0.79";"0.012";"0.018";"0.76";"0.85";"52368";"30.06388768"
"32003";"74";"30";"17";"0.43";"31";"0.073";"0.13";"0.19";"0.93";"0.47";"13";"1938";;"31";"90";"120";"150";"620";"620";"89";"110";"0.19";"0.41";;;"13";"38";"1";"0.47";"0.062";"1";"70";"31";"27";"0.3";"41";"0.53";"0.76";"0.0081";"0.017";"1.1";"1.2";"52368";"30.06388768"
"31004";"720";"13";"55";"3.7";"77";"0.46";"1.3";"1.9";"8.5";"0.51";"35";"1968";;"13";"100";"150";"230";"630";"640";"100";"99";"0.17";"0.48";;;"45";"48";"0.93";"0.75";"0.087";"0.97";"710";"13";"80";"0.29";"38";"0.63";"0.79";"0.012";"0.018";"0.76";"0.85";"52369";"41.44662227"
"32004";"190";"45";"51";"1.3";"36";"0.19";"0.43";"0.7";"3";"0.53";"15";"1943";;"47";"110";"150";"200";"640";"630";"110";"97";"0.16";"0.54";;;"19";"40";"0.97";"0.47";"0.06";"1";"190";"47";"45";"0.29";"35";"0.75";"0.86";"0.035";"0.063";"0.6";"0.64";"52369";"41.44662227"
"31004";"720";"13";"55";"3.7";"77";"0.46";"1.3";"1.9";"8.5";"0.51";"35";"1968";;"13";"100";"150";"230";"630";"640";"100";"99";"0.17";"0.48";;;"45";"48";"0.93";"0.75";"0.087";"0.97";"710";"13";"80";"0.29";"38";"0.63";"0.79";"0.012";"0.018";"0.76";"0.85";"52371";"57.91738787"
"32007";"230";"59";"55";"1.1";"25";"0.22";"0.41";"0.62";"2.3";"0.58";"19";"1940";;"59";"120";"150";"210";"650";"640";"120";"160";"0.14";"0.54";;;"15";"43";"0.92";"0.49";"0.061";"0.89";"230";"59";"25";"0.3";"35";"0.68";"0.82";"0.019";"0.042";"0.36";"0.51";"52371";"57.91738787"
