"River_St_1";"River_St_2";"KendalT value";"KendalT p.value";"ALL STATUS";"N_ties Station1";"N_ties Station2";"Number_data";"R_Ties_sum";"ID_Station_1";"ID_Station_2";"Num_Syncr_occ";"Num_Asyncr_occ";"KT_ Asyncrony";"KT_pvalue_Asy";"ASY STATUS";"KT_ Syncrony";"KT_pvalue_Sy";"SY STATUS";"Easting_1";"Northing_1";"Easting_2";"Northing_2"
;;"0.347368421052632";"0.0336439472421612";"IND";"0";"0";"20";"0";"10001";"33009";"3";"17";"0.294117647058824";"0.108864594807745";"IND";;;;"392436";"830912";"494993";"256463"
;;"0.333333333333333";"0.057364051643503";"IND";"0";"0";"18";"0";"10001";"33011";"2";"16";"0.333333333333333";"0.0788206784827414";"IND";;;;"392436";"830912";"589242";"280188"
;;"0.251461988304094";"0.143290214164721";"IND";"0";"2";"19";"0";"10001";"33012";"1";"18";"0.241830065359477";"0.175142875820802";"IND";;;;"392436";"830912";"515607";"263134"
;;"0.321637426900585";"0.05806025174526";"IND";"0";"0";"19";"0";"10001";"33013";"4";"15";"0.276190476190476";"0.168577873677493";"IND";;;;"392436";"830912";"589559";"279048"
;;"0.294117647058824";"0.108864594807745";"IND";"0";"0";"17";"0";"10001";"33014";"1";"16";"0.283333333333333";"0.139049963024319";"IND";;;;"392436";"830912";"575805";"272944"
;;"0.216666666666667";"0.26504598877832";"IND";"0";"0";"16";"0";"10001";"33018";"1";"15";"0.2";"0.328233587669434";"IND";;;;"392436";"830912";"471144";"248673"
;;"0.157894736842105";"0.368004118669366";"IND";"0";"0";"19";"0";"10001";"33019";"1";"18";"0.163398692810458";"0.368580540875301";"IND";;;;"392436";"830912";"587961";"283000"
;;"0.308823529411765";"0.0913862488920325";"IND";"0";"0";"17";"0";"10001";"33020";"0";"17";"0.308823529411765";"0.0913862488920325";"IND";;;;"392436";"830912";"520832";"271757"
;;"0.1";"0.625866196387911";"IND";"0";"0";"16";"0";"10001";"33021";"1";"15";"0.123809523809524";"0.558966072122322";"IND";;;;"392436";"830912";"541538";"252368"
;;"0.416666666666667";"0.0255375408438456";"IND";"0";"1";"16";"0";"10001";"33023";"1";"15";"0.390476190476191";"0.0462924754154086";"IND";;;;"392436";"830912";"566235";"273254"
;;"0.238095238095238";"0.239458815685833";"IND";"0";"0";"15";"0";"10001";"33029";"2";"13";;;;;;;"392436";"830912";"571602";"300623"
;;"0.2";"0.328233587669434";"IND";"0";"0";"15";"0";"10001";"33044";"1";"14";;;;;;;"392436";"830912";"595681";"285495"
;;"0.186813186813187";"0.387988344121157";"IND";"0";"0";"14";"0";"10001";"33813";"2";"12";;;;;;;"392436";"830912";;
;;"0.117647058823529";"0.54232785674881";"IND";"0";"2";"17";"0";"10001";"34001";"2";"15";"0.104761904761905";"0.626494517515847";"IND";;;;"392436";"830912";"618230";"308230"
;;"0.426470588235294";"0.0171191105492448";"IND";"0";"0";"17";"0";"10001";"34002";"2";"15";"0.466666666666667";"0.0155108232250676";"IND";;;;"392436";"830912";"622583";"299391"
;;"0.0315789473684211";"0.872841459863942";"IND";"0";"0";"20";"0";"10001";"34003";"0";"20";"0.0315789473684211";"0.872841459863942";"IND";;;;"392436";"830912";"619214";"329614"
;;"0.105263157894737";"0.542422144891093";"IND";"0";"1";"20";"0";"10001";"34004";"3";"17";"0.0147058823529412";"0.967663816839532";"IND";;;;"392436";"830912";"617682";"312740"
;;"0";"1";"IND";"0";"0";"16";"0";"10001";"34005";"1";"15";"0.0476190476190476";"0.845841042458974";"IND";;;;"392436";"830912";"616966";"311275"
;;"0.318681318681319";"0.126787083823914";"IND";"0";"0";"14";"0";"10001";"34007";"3";"11";;;;;;;"392436";"830912";"617520";"277092"
