;CODE;River_St_1;River_St_2;KendalT.value;KendalT.p.value;N_ties.Station1;N_ties.Station2;Number_data;X;R_Ties_sum;ID_Station_1;ID_Station_2;Num_Syncr_occ;Num_Asyncr_occ;N.SY.N.ALL;KT_.Asyncrony;KT_pvalue_Asy;X.1;KT_.Syncrony;KT_pvalue_Sy;Easting_1;Northing_1;Easting_2;Northing_2;Distance.x;Area_1;Area_2;Media;Max;Min;lag0;lag1;lag2;lag3;lag4;lag5;lag6;lag7;lag8;lag9;lag10;lag710;Station.number;Catchment.area;Station.level;Mean.GDF;Maximum.GDF;Base.flow.index;QMED;Maximum.altitude;Woodland;Arable.horticultural;Grassland;Mountain.heath.bog;Urban.extent;ASPBAR..Â..;BFIHOST....;DPSBAR..m.km.;LDP..km.;PROPWET;URBCON1990;URBCON2000;URBEXT1990;URBEXT2000;URBLOC1990;URBLOC2000;Distance.y;Class;SAAR_61.90;SAAR_41.70;Min.Altitude;X50.Altitude;Max.Min.Altitude
13115;77378;Rib;Colne;0.493333333;0.000370396;1;1;25;2;0;38004;39010;14;11;0.560;NA;NA;NA;NA;NA;535990.000;217444.000;505180.000;186360.000;43.774;136.500;743;4;275;0;9;1;2;0;1;0;0;0;0;1;0;1;0.025788259;0.815612382;0.276595745;0.875609756;0.181818182;0.32183908;0.166666667;0.37037037;0.45;0.506849315;0.384615385;NA;0.847826087;0.25;0.253968254;0.11627907;0.552238806;0.033333333;0.260869565;0.183908046;0.828947368;0.875;0.097826087;0;43.77447634;NA;0.1;0.084507042;0.29787234;0.083333333;0.481012658
13123;77401;Rib;The Cut;0.471861472;0.001712677;1;0;22;2;0;38004;39052;7;15;0.318;0.333;0.093;NA;NA;NA;535990.000;217444.000;485350.000;171250.000;68.559;136.500;50.2;56,5;332;0;3;2;0;1;1;0;0;0;0;0;0;0;0.026836014;0.635036496;0.021276596;0.215686275;0.472222222;0.220338983;0.35;0.235294118;0.665217391;0.917808219;0.448275862;NA;0.9125;0.529411765;0.255319149;0.342105263;0.533333333;0.033333333;0.271428571;0.202247191;0.891666667;0.9375;0.034883721;0.033333333;68.55905192;1;0.073529412;0.057971014;0.063829787;0.345454545;0.300813008
13124;77402;Rib;Mole;0.578947368;0.000195316;0;1;20;2;0;38004;39053;8;12;0.400;NA;NA;NA;NA;NA;535990.000;217444.000;527090.000;143280.000;74.708;136.500;89.9;21;290;0;5;2;0;0;1;0;0;0;0;0;0;0;0.026860933;0.343065693;0.096153846;0.68125;0.625;0.237288136;0.555555556;0;0.703846154;0.808219178;0.384615385;NA;0.893939394;0.9375;0.021276596;0.105263158;0.4;0.166666667;0.301369863;0.202247191;0.857142857;0.921052632;0.097826087;0.066666667;74.70794834;NA;0.222222222;0.21686747;0.096153846;0.263636364;0.040650407
13129;77426;Rib;Meon;0.426666667;0.002397783;1;2;25;2;0;38004;42006;8;17;0.320;0.294;0.109;NA;NA;NA;535990.000;217444.000;458927.000;114112.000;128.936;136.500;72.8;40;288;0;2;2;0;1;2;0;0;1;0;0;0;0;0.095272104;0.467153285;0.382978723;0.484848485;0.572222222;0.365591398;0.758333333;0.346153846;0.358333333;0.438356164;0.609756098;NA;0.204545455;0.333333333;0.505263158;0.547619048;0.166666667;0.117647059;NA;0.197183099;0.753846154;0.413333333;NA;0.055555556;128.9358779;1;0.3;0.301075269;0.361702128;0;0.465217391
13146;77473;Rib;Halsewater;0.41991342;0.005759277;0;0;22;2;0;38004;52003;10;12;0.455;NA;NA;NA;NA;NA;535990.000;217444.000;320647.000;125236.000;234.327;136.500;87.8;19;317;0;2;4;1;0;0;1;0;2;0;0;0;0;0.269196008;0.357664234;0.638297872;0.536363636;0.111111111;0.169014085;0;0.564102564;0.025316456;0.383561644;0.609756098;NA;0.416666667;0;0.253968254;0.525;0.333333333;0.142857143;0.271428571;0;0.569230769;0;0.313253012;0.355555556;234.3274222;NA;0.258823529;0.269662921;0.595744681;0.109090909;0.668463612
13148;77475;Rib;Tone;0.43083004;0.003530489;1;0;23;2;0;38004;52005;11;12;0.478;NA;NA;NA;NA;NA;535990.000;217444.000;320576.000;125023.000;234.477;136.500;202;19;316;0;2;4;1;0;1;1;0;2;0;0;0;0;0.269224113;0.321782178;0.638297872;0.83;0.625;0.016666667;0.733333333;0.701754386;0.23;0.534246575;0.673469388;NA;0.406779661;0.56875;0.160714286;0.608247423;0.268292683;0.166666667;0.385542169;0.065789474;0.476923077;0.0625;0.21686747;0.277777778;234.4766376;NA;0.34375;0.343434343;0.617021277;0.083333333;0.777173913
13180;77576;Rib;Weaver;0.422924901;0.004244768;0;1;23;2;0;38004;68001;10;13;0.435;NA;NA;NA;NA;NA;535990.000;217444.000;367171.000;363507.000;223.305;136.500;622;19;332;0;2;2;0;1;0;0;1;1;1;1;1;3;0.441125866;0.779742765;0.659574468;0.908928571;0.788235294;0.084745763;0.744680851;0.260869565;0.350649351;0.671232877;0.746031746;NA;0.485294118;0.91875;0.078431373;0.210526316;0.538461538;0.117647059;0.291666667;0.134146341;0.434782609;0.444444444;0.084337349;0.155555556;223.3048346;NA;0.136986301;0.155844156;0.638297872;0.318181818;0.422535211
13362;78008;Upper Lee;Wye;0.515151515;0.000544095;0;1;22;2;0;38013;39023;5;17;0.227;0.471;0.008;NA;NA;NA;511780.000;218590.000;489597.000;186679.000;38.873;70.700;137.3;62;166;0;3;2;0;0;0;0;0;0;0;0;0;0;0.025882172;0.481751825;0.724489796;0.724489796;0.821052632;0.311827957;NA;0.08;0.710526316;0.083333333;0.472222222;NA;0.622641509;0.461538462;0.08045977;0.545454545;0.222222222;0;0.204819277;0.108695652;0.75;0.666666667;0.210526316;0.221052632;38.87339071;1;0.131578947;0.153846154;0.742268041;0.133333333;0.408888889
13393;78104;Upper Lee;Stour (Warks);0.449275362;0.001727858;0;1;24;2;0;38013;54010;6;18;0.250;0.503;0.003;NA;NA;NA;511780.000;218590.000;420833.000;250643.000;96.460;70.700;319;78,5;306;0;3;3;0;0;0;0;0;0;0;0;0;0;0.296185892;0.777429467;0.612244898;0.877272727;0.788888889;0.234375;NA;0.258064516;0.5;0.576923077;0.40625;NA;0.920754717;0.971428571;0.551724138;0.310344828;0.522727273;0;0.313253012;0.239130435;0.946428571;0.96969697;0.030612245;0.05;96.45977533;2;0;0.029411765;0.608247423;0.153846154;0.511029412
13398;78109;Upper Lee;Leadon;0.480519481;0.001375959;0;0;22;2;0;38013;54017;4;18;0.182;0.490;0.004;NA;NA;NA;511780.000;218590.000;377664.000;223340.000;134.244;70.700;293;129,5;321;0;2;1;0;0;1;0;0;0;0;0;0;0;0.296277098;0.757679181;0.907142857;0.877272727;0.853846154;0.265625;NA;0.28125;0.576923077;0.405405405;0.577777778;NA;0.941509434;0.363636364;0.344827586;0.333333333;0.487804878;0.090909091;0.34939759;0.195652174;0.957142857;0.97;0.030612245;0.020618557;134.2440896;2;0.043478261;0.070422535;0.902061856;0.492307692;0.571658615
13539;78925;Thames;W1rush;0.399193548;0.001089206;0;3;32;2;0;39001;39006;19;13;0.594;NA;NA;NA;0.474;0.004;517780.000;169850.000;440179.000;201858.000;83.967;9948.000;362.6;6;284;0;5;5;3;0;1;1;2;1;0;0;1;1;0.000128185;0.963510253;0.925396825;0.947692308;0.96125;0.26744186;0.965625;0.03030303;0.1875;0.217391304;0.058823529;1;0.65;0.214285714;0.17721519;0.31147541;0.737037037;0.090909091;0.117647059;0.05952381;0.651162791;0.772727273;0.082191781;0.161764706;83.96719177;NA;0.040540541;0.064935065;0.946875;0.444444444;0.216166565
13542;78928;Thames;Colne;0.402116402;0.002317697;0;3;28;2;0;39001;39010;16;12;0.571;NA;NA;NA;0.483;0.009;517780.000;169850.000;505180.000;186360.000;20.773;9948.000;743;3;273;0;1;13;0;0;0;1;0;1;0;0;0;0;0.00023071;0.92531162;0.861764706;0.936923077;0.9725;0.275862069;0.96875;0.181818182;0.125;0;0.1875;0.977777778;0.391304348;0.083333333;0.030769231;0.023255814;0.751851852;0.033333333;0.014492754;0.034482759;0.434210526;0.45;0.206521739;0.244444444;20.77326113;NA;0.014084507;0.013888889;0.896969697;0.166666667;0.274341702
13544;78930;Thames;Whitewater;0.471861472;0.001712677;0;1;22;2;0;39001;39015;10;12;0.455;NA;NA;NA;NA;NA;517780.000;169850.000;473356.000;152176.000;47.823;9948.000;44.6;20;251;1;0;5;3;0;2;0;0;0;0;0;0;0;0.000358836;0.995476478;0.934722222;0.994;0.9975;0.329787234;0.9959375;0.333333333;0.25;0.12195122;0.0625;0.8;0.066666667;0.918181818;0.285714286;0.106382979;0.951851852;0.142857143;0.294117647;0.130952381;0.744186047;0.393939394;0.205479452;0.044117647;47.82296961;NA;0.08974359;0.1;0.953424658;0.166666667;0.549908145
13547;78934;Thames;Coln;0.428571429;0.004759574;0;0;22;2;0;39001;39020;11;11;0.500;NA;NA;NA;NA;NA;517780.000;169850.000;412147.000;206228.000;111.756;9948.000;106.7;11,5;279;1;0;2;0;2;0;2;0;2;2;1;0;3;0.00048693;0.989244069;0.953;0.978461538;0.990875;0.322580645;0.98875;0;0;0.12195122;0.2;NA;0.792857143;0.266666667;0.244186047;0.454545455;0.866666667;0.090909091;0.411764706;0.404761905;0.76744186;0.901515152;0.27;0.291666667;111.7558566;NA;0.134146341;0.12195122;0.965656566;0.473684211;0.292712799
13551;78951;Thames;The Cut;0.438735178;0.002924805;0;0;23;2;0;39001;39052;8;15;0.348;0.257;0.202;NA;NA;NA;517780.000;169850.000;485350.000;171250.000;32.468;9948.000;50.2;87;286;1;0;2;3;1;1;0;1;0;0;0;0;0;0.001305951;0.994973864;0.897826087;0.993846154;0.988125;0.26984127;0.975625;0.606060606;0.304347826;0.833333333;0.09375;0.5;0.65;0.676470588;0.461538462;0.404761905;0.948148148;0.033333333;0.028571429;0.056179775;0.641666667;0.725;0.151162791;0.218390805;32.46810133;1;0.042253521;0.041666667;0.922727273;0.28;0.736680955
13553;78958;Thames;Medway;0.476190476;0.002083748;0;0;21;2;0;39001;40003;12;9;0.571;NA;NA;NA;NA;NA;517780.000;169850.000;570865.000;153033.000;55.691;9948.000;1256.1;3;339;0;6;3;1;1;0;0;0;0;0;0;1;1;0.025048121;0.873743466;0.328571429;0.830769231;0.5875;0.349206349;0.59375;0.181818182;0.304347826;0.222222222;0.135135135;0.666666667;0.214285714;0.272727273;0.323076923;0.222222222;0.751851852;0.142857143;0.102941176;0.047619048;0.558139535;0.484848485;0.239583333;0.32;55.6913461;NA;0.040540541;0.052631579;0.5;0.32;0.194121249
13554;78960;Thames;Beult;0.485714286;0.001653685;0;0;21;2;0;39001;40005;12;9;0.571;NA;NA;NA;NA;NA;517780.000;169850.000;575870.000;147770.000;62.151;9948.000;277.1;3;337;0;5;5;0;2;0;0;0;0;0;0;0;0;0.025096863;0.972155207;0.608333333;0.967692308;0.90125;0.634920635;0.88125;0.515151515;0.0625;0.12195122;0.111111111;0.933333333;0.45;0.607142857;0.461538462;0.357142857;0.862962963;0.117647059;0.220588235;0.142857143;0.855813953;0.772727273;0.179775281;0.313131313;62.15118297;NA;0.028169014;0.041666667;0.738461538;0.61;0.549908145
13561;78985;Thames;Avon;0.411255411;0.006938579;0;0;22;2;0;39001;43005;12;10;0.545;NA;NA;NA;NA;NA;517780.000;169850.000;415109.000;141387.000;106.576;9948.000;323.7;5;339;0;6;2;0;0;2;2;0;0;0;0;0;0;0.093105453;0.967430639;0.929850746;0.946153846;0.96875;0.307692308;0.96875;0.121212121;0.43125;0.083333333;0.346938776;NA;0.764285714;0.388888889;0.277777778;0.176470588;0.822222222;0.117647059;0.205882353;0.095238095;0.651162791;0.803030303;0.223404255;0.139240506;106.5759078;NA;0.040540541;0.064935065;0.948484848;0.230769231;0.314145744
13564;78996;Thames;Culm;0.463157895;0.003782665;0;0;20;2;0;39001;45003;9;11;0.450;NA;NA;NA;NA;NA;517780.000;169850.000;302066.000;105773.000;225.102;9948.000;226.1;18,5;316;1;0;4;1;1;1;0;0;1;0;0;1;1;0.133368887;0.977281866;0.893181818;0.941538462;0.895;0.142857143;0.778125;0.121212121;0.375;0.194444444;0.407407407;0.311111111;0.535714286;0.52173913;0.107692308;0.4;0.885185185;0.25;NA;0.166666667;0.911627907;0.787878788;NA;0.044117647;225.1022238;NA;0.268041237;0.28;0.924444444;0.285714286;0.249846908
13574;79024;Thames;Tone;0.399209486;0.007209662;0;0;23;2;0;39001;52005;11;12;0.478;NA;NA;NA;NA;NA;517780.000;169850.000;320576.000;125023.000;202.301;9948.000;202;15;316;1;0;3;3;1;1;1;0;0;1;0;1;2;0.25005288;0.979694411;0.723529412;0.953846154;0.94;0.047619048;0.859375;0.421052632;0.375;0.055555556;0.346938776;0.355555556;0.578571429;0.372727273;0.138461538;0.567010309;0.848148148;0.166666667;0.180722892;0.095238095;0.841860465;0.757575758;0.109589041;0.044117647;202.3007504;NA;0.260416667;0.272727273;0.811111111;0.166666667;0.408333333
13575;79030;Thames;Avon;0.386363636;0.001325039;0;5;33;2;0;39001;53001;15;18;0.455;0.477;0.005;NA;0.371;0.059;517780.000;169850.000;390298.000;164102.000;127.652;9948.000;665.6;17;319;1;0;8;1;2;1;1;1;1;0;0;0;0;0.26414596;0.93305187;0.843333333;0.896923077;0.7875;0.142857143;NA;0.212121212;0.46875;0.052631579;0.304347826;NA;0.542857143;0.083333333;0.153846154;0.19047619;0.744444444;0.117647059;0.029411765;0.035714286;0.581395349;0.651515152;0.026666667;0.068493151;127.6521559;1;0.065789474;0.1;0.896969697;0;0.304960196
13579;79036;Thames;Avon;0.428571429;0.006091025;0;0;21;2;0;39001;53008;10;11;0.476;NA;NA;NA;NA;NA;517780.000;169850.000;396483.000;183310.000;122.080;9948.000;303;11;297;1;0;2;2;1;3;1;1;0;0;0;0;0;0.264243133;0.969541616;0.918965517;0.949230769;0.92375;0.095238095;0.884375;0.333333333;0.50625;0.181818182;0.272727273;NA;0.75;0;0.046153846;0.30952381;0.87037037;0.117647059;0.176470588;0.119047619;0.820930233;0.863636364;0.16091954;0.252747253;122.080064;NA;0.1125;0.142857143;0.94137931;0.090909091;0.503980404
13582;79043;Thames;Avon;0.414414414;0.000221065;0;0;37;2;0;39001;54002;19;18;0.514;0.242;0.175;NA;0.567;0.000;517780.000;169850.000;404007.000;243741.000;135.704;9948.000;2210;6;332;0;3;10;0;2;1;1;2;0;0;0;0;0;0.277786008;0.777844793;0.765;0.753846154;0.4875;0.19047619;0.4375;0.03030303;0.3125;0.181818182;0.058823529;1;0.214285714;0.620689655;0.384615385;0.095238095;0.518518519;0.033333333;0.081081081;0.011764706;0.023255814;0.257575758;0.27;0.381818182;135.70433;1;0.084507042;0.069444444;0.838095238;0.04;0.084507042
13588;79050;Thames;Stour (Warks);0.399209486;0.007209662;0;0;23;2;0;39001;54010;9;14;0.391;NA;NA;NA;NA;NA;517780.000;169850.000;420833.000;250643.000;126.237;9948.000;319;33;285;0;1;3;2;0;0;2;1;0;0;0;0;0;0.277892983;0.967933253;0.876315789;0.966153846;0.8875;0.222222222;NA;0.060606061;0.3125;0.307692308;0;NA;0.7;0.981818182;0.4;0.275862069;0.837037037;0;0.161764706;0.166666667;0.651162791;0.848484848;0.255102041;0.32;126.2373157;NA;0.070422535;0.055555556;0.910526316;0.090909091;0.167176975
13630;79176;Thames;Eden;0.428571429;0.006091025;0;0;21;2;0;39001;76002;5;16;0.238;0.500;0.006;NA;NA;NA;517780.000;169850.000;347000.000;556700.000;423.008;9948.000;1366.7;44;340;0;1;1;1;0;0;0;1;1;0;0;0;0;0.486842452;0.862585444;0.738888889;0.476923077;0.0875;0.206349206;0.219512195;0.652631579;0.59375;0.822222222;0.58974359;0.918181818;0.892857143;0.666666667;0.215384615;0.65;0.592592593;0.538461538;NA;NA;0.934883721;0.924242424;NA;NA;423.0083006;1;0.453846154;0.446153846;0.811111111;0.583333333;0.649570815
13658;79235;Thames;Colne;0.396825397;0.002671344;4;3;28;2;0;39002;39010;14;14;0.500;NA;NA;NA;NA;NA;456880.000;193620.000;505180.000;186360.000;48.857;3444.700;743;13;343;1;0;4;5;1;2;0;0;0;1;1;0;2;0.000205076;0.784325109;0.260869565;0.85862069;0.937142857;0.264367816;0.933333333;0.181818182;0.214285714;0.217391304;0.235294118;1;0.686956522;0.076923077;0.030769231;0.139534884;0.521428571;0.064516129;0.014492754;0.068965517;0.657894737;0.75;0.02173913;0.033333333;48.85664358;NA;0.014285714;0.013888889;0.23255814;0.083333333;0.174216028
13666;79259;Thames;The Cut;0.437229437;0.003915902;2;0;22;2;0;39002;39052;5;17;0.227;0.279;0.129;NA;NA;NA;456880.000;193620.000;485350.000;171250.000;36.218;3444.700;50.2;110,5;320;1;0;1;1;0;1;1;0;1;0;0;0;0;0.001280344;0.985486212;0;0.986206897;0.972857143;0.28125;0.948;0.606060606;0.52173913;0.869565217;0.147058824;1;0.82;0.617647059;0.461538462;0.324324324;0.9;0.064516129;0.028571429;0.08988764;0.783333333;0.875;0.044444444;0;36.21830315;1;0.014492754;0.041666667;0.022727273;0.345454545;0.700348432
13667;79260;Thames;Mole;0.526315789;0.00084083;3;1;20;2;0;39002;39053;6;14;0.300;NA;NA;NA;NA;NA;456880.000;193620.000;527090.000;143280.000;86.415;3444.700;89.9;61;341;1;0;1;2;1;1;0;0;0;0;0;1;1;0.001305918;0.973875181;0.115384615;0.944827586;0.862857143;0.296875;0.82;0.484848485;0.576923077;0.695652174;0.235294118;1;0.781818182;0.923076923;0.292307692;0.081081081;0.871428571;0.138888889;0.068493151;0.08988764;0.714285714;0.842105263;0.02173913;0.034482759;86.41453486;NA;0.148148148;0.13253012;0.173076923;0.263636364;0.588850174
13669;79267;Thames;Medway;0.497835498;0.000874542;2;0;22;2;0;39002;40003;12;10;0.545;NA;NA;NA;NA;NA;456880.000;193620.000;570865.000;153033.000;121.019;3444.700;1256.1;6,5;340;0;1;5;2;2;0;1;0;0;1;0;0;1;0.025023123;0.635413643;0.847826087;0.620689655;0.057142857;0.359375;0.133333333;0.181818182;0.52173913;0.391304348;0.081081081;1;0.345454545;0.384615385;0.323076923;0.314814815;0.521428571;0.114285714;0.102941176;0.012345679;0.269230769;0.117647059;0.0625;0.13;121.0194093;NA;0.067567568;0.052631579;0.841860465;0.381818182;0.082926829
13670;79269;Thames;Beult;0.447619048;0.004030348;1;0;21;2;0;39002;40005;11;10;0.524;NA;NA;NA;NA;NA;456880.000;193620.000;575870.000;147770.000;127.542;3444.700;277.1;8;336;0;1;3;3;1;2;0;0;0;1;0;0;1;0.025071866;0.919593614;0.739130435;0.927586207;0.774285714;0.640625;0.746666667;0.515151515;0.266666667;0.108695652;0.055555556;1;0.064935065;0.535714286;0.461538462;0.27027027;0.735714286;0.088235294;0.220588235;0.111111111;0.761538462;0.5;0.011111111;0.121212121;127.542268;NA;0;0.041666667;0.697674419;0.645454545;0.487804878
13671;79270;Thames;Bourne;0.463157895;0.003782665;2;0;20;2;0;39002;40006;10;10;0.500;NA;NA;NA;NA;NA;456880.000;193620.000;563168.000;149612.000;115.063;3444.700;50.3;18,5;290;1;0;2;4;1;2;0;0;0;0;0;1;1;0.025096236;0.985486212;0.47826087;0.98862069;0.974857143;0.0625;NA;0.303030303;0.576923077;0.347826087;0.058823529;1;0.345454545;0.133333333;0.030769231;0.430769231;0.878571429;0.138888889;0.191176471;0.049382716;0.115384615;0.166666667;0.181818182;0.275;115.0626928;NA;0.041666667;0.01369863;0.465116279;0.118181818;0.278745645
13682;79307;Thames;Culm;0.580952381;0.000115238;3;0;21;2;0;39002;45003;9;12;0.429;NA;NA;NA;NA;NA;456880.000;193620.000;302066.000;105773.000;178.062;3444.700;226.1;17;317;1;0;1;3;1;2;2;0;0;0;0;0;0;0.133346666;0.934397678;0.043478261;0.868965517;0.76;0.15625;0.526666667;0.121212121;0.090909091;0.369565217;0.37037037;1;0.097222222;0.434782609;0.107692308;0.471428571;0.778571429;0.225;NA;0.135802469;0.853846154;0.533333333;NA;0.252873563;178.06203;NA;0.288659794;0.28;0.044444444;0.214285714;0.146341463
13695;79337;Thames;Tone;0.442028986;0.002081736;2;0;24;2;0;39002;52005;12;12;0.500;NA;NA;NA;NA;NA;456880.000;193620.000;320576.000;125023.000;152.645;3444.700;202;10;317;1;0;1;2;3;1;2;1;1;0;1;0;1;0.250033651;0.941364296;0.630434783;0.896551724;0.862857143;0.0625;0.7;0.421052632;0.090909091;0.260869565;0.306122449;1;0.180555556;0.469230769;0.138461538;0.618556701;0.707142857;0.138888889;0.180722892;0.061728395;0.738461538;0.466666667;0.277777778;0.252873563;152.645473;NA;0.28125;0.272727273;0.581395349;0.083333333;0.480072464
13710;79362;Thames;Teme;0.413043478;0.004233454;1;0;24;2;0;39002;54008;13;11;0.542;NA;NA;NA;NA;NA;456880.000;193620.000;359770.000;268520.000;122.683;3444.700;1134.4;7,5;331;1;0;2;3;4;1;2;0;0;0;0;1;1;0.277847726;0.670827286;0.041666667;0.482758621;0.285714286;0.125;0.066666667;0.388888889;0;0.52173913;0.442622951;1;0.736111111;0.071428571;0.061538462;0.691666667;0.407142857;0.138888889;0.235294118;0.12345679;0.753846154;0.8;0.177777778;0.16091954;122.6833323;NA;0.178571429;0.181818182;0.104166667;0.476190476;0.416666667
13855;80129;W1rush;Gauze Brook;0.457142857;0.003252592;1;1;21;2;0;39006;53020;11;10;0.524;NA;NA;NA;NA;NA;440179.000;201858.000;393730.000;184029.000;49.771;362.600;28.2;10;301;1;0;2;1;2;1;1;0;1;2;0;1;3;0.264315353;0.922865014;0.045454545;0.917647059;0.580645161;0.453488372;NA;0.59375;0.446153846;0.148148148;0.028571429;NA;0.244897959;0.55;0.265822785;0.590163934;0.774647887;0.029411765;0.1;0.202531646;0.486666667;0.433333333;0.229885057;0.329411765;49.77138325;NA;0.063291139;0.0375;0.015384615;0.444444444;0.74609375
13862;80136;W1rush;Teme;0.486666667;0.000453451;2;0;25;2;0;39006;54008;12;13;0.480;NA;NA;NA;NA;NA;440179.000;201858.000;359770.000;268520.000;104.486;362.600;1134.4;11;331;1;0;5;3;2;1;0;0;0;1;0;0;1;0.277773663;0.67989418;0.238095238;0.773333333;0.876;0.348837209;0.921428571;0.407407407;0.153846154;0.52173913;0.442622951;1;0.612244898;0;0.227848101;0.491666667;0.144578313;0.083333333;0.133333333;0.101265823;0.573333333;0.6;0.094594595;0.219178082;104.4862429;NA;0.119047619;0.125;0.25;0.142857143;0.479674797
13878;80205;W1rush;Ceiriog;0.526666667;0.000127256;3;1;25;2;0;39006;67005;10;15;0.400;0.543;0.004;NA;NA;NA;440179.000;201858.000;329503.000;337318.000;174.987;362.600;113.7;18;334;1;0;1;1;4;1;0;2;0;1;0;0;1;0.417864338;0.685950413;0.015625;0.088235294;0.354166667;0.372093023;0.620689655;0.594936709;0.071428571;0.992173913;0.476923077;1;0.897959184;0.292857143;0.417721519;0.678947368;0.577464789;0.352941176;NA;NA;0.906666667;0.913333333;NA;NA;174.986666;2;0.383333333;0.407692308;0;0.538461538;0.64738292
13885;80214;W1rush;Weaver;0.372307692;0.007246761;3;1;26;2;0;39006;68005;9;17;0.346;0.324;0.076;NA;NA;NA;440179.000;201858.000;365254.000;343040.000;159.890;362.600;207;57;342;0;1;2;3;1;0;0;2;0;0;0;0;0;0.426424528;0.429752066;0.285714286;0.529411765;0.258064516;0.372093023;0.214285714;0.3125;0.623076923;0.456521739;0.492537313;1;0.530612245;0.55;0.367088608;0.557377049;0.591549296;0.029411765;0.066666667;0.063291139;0.653333333;0.506666667;0.220930233;0.359550562;159.8898239;1;0.027027027;0.012987013;0.296875;0.522222222;0.31640625
13920;80314;Blackwater;Colne;0.356125356;0.00880021;1;3;27;2;0;39007;39010;16;11;0.593;NA;NA;NA;0.417;0.026;473090.000;164780.000;505180.000;186360.000;38.682;354.800;743;5;262;0;10;1;0;1;1;1;0;0;1;0;1;2;7.69E-05;0.522207268;0.19047619;0.219512195;0.435897436;0.229885057;0.545454545;0.185185185;0.391304348;0.5;0.038461538;0.996428571;0.233333333;0.657142857;0;0.255813953;0.462686567;0.09375;0.014492754;0;0.131578947;0.076923077;0.163636364;0.181818182;38.68176865;NA;0.014084507;0;0.23255814;0.333333333;0.253164557
13924;80319;Blackwater;Lambourn;0.428571429;0.004759574;0;0;22;2;0;39007;39019;7;15;0.318;0.371;0.059;NA;NA;NA;473090.000;164780.000;447033.000;168219.000;26.292;354.800;234.1;60;276;0;3;2;0;0;0;0;0;0;0;2;0;2;0.000307542;0.34084507;0.447368421;0.4375;0.756410256;0.309278351;0.840909091;0.153846154;0.565217391;0.666666667;0.166666667;0.964285714;0.92;0.628571429;0.25;0.457627119;0.027777778;0;0.279411765;0.229885057;0.924242424;0.960769231;0.409090909;0.509090909;26.29152672;1;0.040540541;0.040540541;0.402777778;0.529411765;0.058510638
13929;80335;Blackwater;The Cut;0.555555556;2.01E-05;0;0;27;2;0;39007;39052;14;13;0.519;NA;NA;NA;NA;NA;473090.000;164780.000;485350.000;171250.000;13.867;354.800;50.2;7;320;0;4;6;1;2;0;0;0;1;0;0;0;0;0.00115231;0.85915493;0.086956522;0.875;0.756410256;0.313432836;0.645454545;0.409090909;0;0.666666667;0.137931034;0.678571429;0.25;0.028571429;0.444444444;0.21875;0.611111111;0.09375;0.028571429;0.02247191;0.45;0.458333333;0.218181818;0.209090909;13.86655781;NA;0.042253521;0.028169014;0.022727273;0.1;0.514124294
13937;80361;Blackwater;Itchen;0.426666667;0.002397783;0;0;25;2;0;39007;42010;11;14;0.440;NA;NA;NA;NA;NA;473090.000;164780.000;446129.000;121122.000;51.329;354.800;360;26;255;0;5;4;0;0;0;0;0;0;1;1;0;2;0.07148298;0.013888889;0.595238095;0.418181818;0.435897436;0.302083333;0.581818182;0;0.565217391;0.590909091;0.305555556;0.996428571;0.76;0.285714286;0.336842105;0.407407407;0.294117647;0.058823529;0.979411765;0.114942529;0.787878788;0.776923077;0.481818182;0.409090909;51.32871038;NA;0.144578313;0.183908046;0.674418605;0.272727273;0.140776699
13954;80404;Blackwater;Tone;0.426666667;0.002397783;0;0;25;2;0;39007;52005;10;15;0.400;0.352;0.074;NA;NA;NA;473090.000;164780.000;320576.000;125023.000;157.665;354.800;202;23;315;1;0;4;1;0;1;0;0;2;1;1;0;2;0.249937506;0.430985915;0.595238095;0.0625;0.1875;0.104477612;0.511111111;0.614035088;0.565217391;0.470588235;0.489795918;0.896428571;0.803333333;0.802857143;0.111111111;0.670103093;0.12195122;0.111111111;0.180722892;0.126436782;0.896969697;0.876923077;0.409090909;0.409090909;157.6653956;1;0.260416667;0.282828283;0.581395349;0.333333333;0.679347826
13971;80430;Blackwater;Roden;0.422924901;0.004244768;0;0;23;2;0;39007;54016;8;15;0.348;0.333;0.093;NA;NA;NA;473090.000;164780.000;358910.000;314170.000;188.094;354.800;259;47;340;0;2;2;0;0;0;1;1;0;1;0;1;2;0.277862115;0.270422535;0.125;0.40625;0.256410256;0.074626866;0.5;0.045454545;0.752173913;0.538461538;0.489795918;0.607142857;0.853333333;0.657142857;0.031746032;0.3125;0.265306122;0.058823529;0.235294118;0.183908046;0.848484848;0.9;0.209090909;0.272727273;188.0943849;1;0.028169014;0;0.12244898;0.101123596;0.09039548
14054;80685;Thames;Taw;0.523809524;0.000617535;0;0;21;2;0;39008;50001;11;10;0.524;NA;NA;NA;NA;NA;444499.000;208703.000;260795.000;123662.000;202.495;1616.200;826.2;8;301;2;0;0;2;3;2;0;1;1;2;0;0;2;0.219855603;0.488861386;0.766666667;0.222222222;0.722222222;0.358208955;0.6875;0.592592593;0.153846154;0.488888889;0.416666667;1;0.641791045;0.409090909;0.31884058;0.61;0.350515464;0.333333333;NA;NA;0.970833333;0.859259259;NA;NA;202.4954965;NA;0.391666667;0.366666667;0.816666667;0.294117647;0.662077597
